"Game String","Moves Until Error","Error Type","First Illegal Move","Predicted Tokens"
"Pe2e4 Pb7b6 Pc2c3 Pf7f6 Ph2h4 Pa7a5 Ph4h5 Pg7g5 Ph5h6 Pg5h4 Pg2g3 Pe7e5 Bf1g2 Bf8g7 Bg2a8 Bg7h6 Bc1h6 Bh6g7 Ng1f3 Nb8c6 Bf3c6 Nc6e7 Nf3d4 Ne7c6 Nd4b5 Nc6d4 Bc6b7 Nd4c2 Ke1e2 Nc2a1 Ke2d1 Na1c2 Nb5d6 Qd8d6 Kd1c2 Nc2a1 Qb7c7 Qd6d2 Kc2d1 Qd2a2 Qc7c8 Rh8c8 Qc8d8 Rc8d8 Rh1h2 Ra8c8 Rh2h3 Pd7d5 Pg3g4 Bg7h6 Pg4g5 Bh6f4 Pg5h6 Bf4c1 Nb1a3 Bc1e3 Pf2e3 Ke8f7 Na3b1 Be3g1 Kd1c2 Pd5d4 Nb1c3 Bg1e3 Nc3d5 Be3c1 Nd5e3 Bc1e3 Ne3d5 Be3d4 Nd5e7 Bd4c5 Ne7f5 Bc5e7 Nf5d6 Bd4c5 Nd6f7 Rd8d6 Nf7d6 Kf7e6","9","pseudolegal","Pe2e4 Pb7b6 Pc2c3 Pf7f6 Ph2h4 Pa7a5 Ph4h5 Pg7g5 Ph5h6 Pg5h4","75 6 40 42 6 21 20 6 24 25 6 53 52 6 64 66 6 13 11 6 66 67 6 61 59 6 67 68 6 59 66 6 56 57 6 45 43 4 47 56 4 54 61 4 56 14 4 61 68 4 23 68 4 68 61 5 55 49 5 22 28 4 49 28 5 28 45 5 49 34 5 45 28 5 34 19 5 28 34 4 28 21 5 34 24 1 39 40 5 24 7 1 40 31 5 7 24 5 19 36 2 38 36 1 31 24 5 24 7 2 21 29 2 36 32 1 24 31 2 32 8 2 29 30 3 70 30 2 30 38 3 30 38 3 63 64 3 14 30 3 64 65 6 37 35 6 57 58 4 61 68 6 58 59 4 68 50 6 59 68 4 50 23 5 15 9 4 23 41 6 48 41 1 46 53 5 9 15 4 41 55 1 31 24 6 35 34 5 15 25 4 55 41 5 25 35 4 41 23 5 35 41 4 23 41 5 41 35 4 41 34 5 35 45 4 34 27 5 45 51 4 27 45 5 51 36 4 34 27 5 36 53 3 38 36 5 53 36 1 53 44"
"P Pa2 Qd8d5 K K Pg2 Ke8 Pe2e4 Ke8f7f6f5g6 Ke8f7g6g6f7 Ke8d7 Pd2d3 Ke8d7 Pc2c4 Kd7d6 Ke1e2 Ke8f7 Ke2d3 Ke8f7 Nb1d2 Kf7f6 Ng1f3 Kf7g8h8 Pc7 Kf7e6 Kd3e2 Ke8d7 Ph2h4 Kd7e8 Ke2d3 Kd7e8 Kd3c2 Ke8f7 Ph4h5 Ke8d8 Pb2b3 Kf7g7 Pa2a4 Ke8f7 Pa4a5 Kf7g7 Pb5b6 Pa7a6 Pa5a6 Ra8b8 Pb3b4 Kg7h7 Pb4b5 Kh7h6 Pd3d4 Kh7g7 Pc2c4 Kg7f7 Pc4c5 Kf7g7 Bc1e3 Kg7h7 Pc5c6 Kh7g6 Pc6c7 Kh7g8 Nb1d2 Kh7g7 Nd2b3 Kg7f7 Pd4d5 Kf7g8 Pd5d6 Kf7e8 Be3e4 Kg7f7 Qd1d2 Kf7e6 Nf3e5 Kf7f6 Ne5f7 Kf6f7 Nd2e4 Kf7e6 Pd5d6 Ke6f7","0","syntax","P","75 6 6 8 2 38 35 1 1 6 56 1 46 6 40 42 1 46 53 52 51 60 1 46 53 60 60 53 1 46 37 6 32 33 1 46 37 6 24 26 1 37 36 1 39 40 1 46 53 1 40 33 1 46 53 5 15 32 1 53 52 5 55 49 1 53 62 70 6 29 1 53 44 1 33 40 1 46 37 6 64 66 1 37 46 1 40 33 1 37 46 1 33 24 1 46 53 6 66 67 1 46 38 6 16 17 1 53 61 6 8 10 1 46 53 6 10 11 1 53 61 6 19 20 6 13 12 6 11 12 3 14 22 6 17 18 1 61 69 6 18 19 1 69 68 6 33 34 1 69 61 6 24 26 1 61 53 6 26 27 1 53 61 4 23 41 1 61 69 6 27 28 1 69 60 6 28 29 1 69 62 5 15 32 1 69 61 5 32 17 1 61 53 6 34 35 1 53 62 6 35 36 1 53 46 4 41 42 1 61 53 2 31 32 1 53 44 5 49 43 1 53 52 5 43 53 1 52 53 5 32 42 1 53 44 6 35 36 1 44 53"
"Ph2h3 Ph7h5 Pa2a4 Pb7b6 Pe2e4 Pc7c6 Ke1e2 Ke8e7 Pd2d3 Ke8e7 Pe2e3 Pc6c5 Pe3e4 Pd7d6 Pg2g4 Ph5g4 Pc2c3 Pd6d5 Ng1f3 Pd5e4 Pd3e4 Pf7f5 Qd1g4 Qd8h4 Ph2h3 Nb8c6 Rh1h4 Qh4g4 Ra1a2 Ra8b8 Qg4g7 Rb8f8 Qg7h8 Ke7d8 Qh8f6 Kd8e7 Qf6h8 Ke7f6 Qh8h4 Kf6g7 Qh4g5 Kg7g8 Nf3g5 Kg8f7 Ng5f7 Kf7g8 Nf7h6 Kg8f7 Ke1e2 Kg8f8 Nh6f7 Kf8f7 Nf7h8 Kf7g7 Qg5f5 Kg7h6 Nh8h7 Kh6g7 Nh8f7 Kg7f8 Ke2e3 Kf8g8 Ke3d4 Kg8f7 Pf2f3 Kf7f8 Qf5e5 Kf8e8 Kd4c5 Ke8d7 Pc3c4 Kd7c7 Pf3f4 Kc7c6 Pf4f5 Kc6d5 Qc5e5 Kd5d4 Kc5d5 Kd4c4","7","path obstruction","Ph2h3 Ph7h5 Pa2a4 Pb7b6 Pe2e4 Pc7c6 Ke1e2 Ke8e7","75 6 64 65 6 69 67 6 8 10 6 21 20 6 40 42 6 29 28 1 39 40 1 46 45 6 32 33 1 46 45 6 40 41 6 28 27 6 41 42 6 37 36 6 56 58 6 67 58 6 24 25 6 36 35 5 55 49 6 35 42 6 33 42 6 53 51 2 31 58 2 38 66 6 64 65 5 22 28 3 63 66 2 66 58 3 7 8 3 14 22 2 58 61 3 22 54 2 61 70 1 45 38 2 70 52 1 38 45 2 52 70 1 45 52 2 70 66 1 52 61 2 66 59 1 61 62 5 49 59 1 62 53 5 59 53 1 53 62 5 53 68 1 62 53 1 39 40 1 62 54 5 68 53 1 54 53 5 53 70 1 53 61 2 59 51 1 61 68 5 70 69 1 68 61 5 70 53 1 61 54 1 40 41 1 54 62 1 41 34 1 62 53 6 48 49 1 53 54 2 51 43 1 54 46 1 34 27 1 46 37 6 25 26 1 37 29 6 49 50 1 29 28 6 50 51 1 28 35 2 27 43 1 35 34 1 27 35 1 34 26"
"Pf2e3 Pc7c6 Pe2e3 Pa7a6 Pe3e4 Pb7b5 Pe4e5 Pc7c6 Pe5f6 Pd7d6 Pe5d6 Pe7d6 Pd2d4 Bc8b7 Ng1f3 Pc7c5 Nb1c3 Qd8h4 Pd4c5 Pd6c5 Pc5b6 Bf8e7 Pb2b3 Ng8f6 Nc3e4 Nb8c6 Qd1d5 Be7c5 Ne4g3 Nc6d4 Ng3e4 Ke8g8 Ne4d6 Bc5e7 Nd6b5 Pg7g6 Rh1e1 Pa6b5 Bc1a3 Ra8c8 Ba3e7 Bb7f3 Pg2f3 Bf3e4 Re1e4 Be4d5 Re4e5 Bd5h1 Re5d5 Rc8c2 Ba3b2 Rc2c3 Kf2g3 Rc3e3 Kg3g4 Rf8e8 Kg4g5 Re8e2 Kg5h6 Ph7h6 Kh6g5 Pf7f6 Kg5g4 Pf6f5 Kg4e2 Pg6g5 Ke2f2 Pg5g4 Kf2g3 Pf5f4 Kg3f4 Kg8g7 Kf4e5 Kg7f6 Ke5f4 Kf6g7 Kf4e5 Kg7h6 Ke5d5 Pg4g3","0","pseudolegal","Pf2e3","75 6 48 41 6 29 28 6 40 41 6 13 12 6 41 42 6 21 19 6 42 43 6 29 28 6 43 52 6 37 36 6 43 36 6 45 36 6 32 34 4 30 21 5 55 49 6 29 27 5 15 25 2 38 66 6 34 27 6 36 27 6 27 20 4 54 45 6 16 17 5 62 52 5 25 42 5 22 28 2 31 35 4 45 27 5 42 57 5 28 34 5 57 42 1 46 62 5 42 36 4 27 45 5 36 19 6 61 60 3 63 39 6 12 19 4 23 9 3 14 30 4 9 45 4 21 49 6 56 49 4 49 42 3 39 42 4 42 35 3 42 43 4 35 63 3 43 35 3 30 24 4 9 16 3 24 25 1 48 57 3 25 41 1 57 58 3 54 46 1 58 59 3 46 40 1 59 68 6 69 68 1 68 59 6 53 52 1 59 58 6 52 51 1 58 40 6 60 59 1 40 48 6 59 58 1 48 57 6 51 50 1 57 50 1 62 61 1 50 43 1 61 52 1 43 50 1 52 61 1 50 43 1 61 68 1 43 35 6 58 57"
"Pa2a4 Pb7b6 Pg2g3 Pa7a6 Pb2b3 Bf8b4 Qb3b4 Ng8h6 Bc1a3 Qd8b8 Qd1c1 Nh6f5 Ba3b4 Rh8g8 Pf2f3 Rb8a8 Pf3f4 Pc7c5 Pf4e5 Pd7d6 Pc2c3 Pd6e5 Pe5e6 Nf5d4 Qc1b1 Nd4b5 Qb1c2 Qb8a7 Qc2a4 Qa7a4 Qa4a6 Qa4d1 Ke1d1 Nb5c3 Kd1e2 Qa7a4 Ke2d1 Nc3b1 Kd1c1 Qa4a1 Bf1c4 Pb7b5 Kc1d2 Qa1h1 Bc4b5 Qh1g1 Ng1h3 Qg1h2 Nh3g1 Qh2g1 Kd2c2 Qg1g3 Kc2b2 Qg3h3 Kb2c1 Qh3g3 Kc1c2 Qg3f4 Kc2c1 Qf4e5 Kc1c2 Qe5b5 Kc2d1 Qb5b4 Kd1c2 Qb4c4 Kc2d2 Qc4b5 Kd2d1 Bc8e6 Kd1e1 Be6d5 Ke1d1 Bd5a2 Kd1e1 Ba2b1 Pc3c4 Qb5d3 Ke1d1 Qd3c4","5","path obstruction","Pa2a4 Pb7b6 Pg2g3 Pa7a6 Pb2b3 Bf8b4","75 6 8 10 6 21 20 6 56 57 6 13 12 6 16 17 4 54 18 2 17 18 5 62 68 4 23 9 2 38 22 2 31 23 5 68 51 4 9 18 3 70 62 6 48 49 3 22 14 6 49 50 6 29 27 6 50 43 6 37 36 6 24 25 6 36 43 6 43 44 5 51 34 2 23 15 5 34 19 2 15 24 2 22 13 2 24 10 2 13 10 2 10 12 2 10 31 1 39 31 5 19 25 1 31 40 2 13 10 1 40 31 5 25 15 1 31 23 2 10 7 4 47 26 6 21 19 1 23 32 2 7 63 4 26 19 2 63 55 5 55 65 2 55 64 5 65 55 2 64 55 1 32 24 2 55 57 1 24 16 2 57 65 1 16 23 2 65 57 1 23 24 2 57 50 1 24 23 2 50 43 1 23 24 2 43 19 1 24 31 2 19 18 1 31 24 2 18 26 1 24 32 2 26 19 1 32 31 4 30 44 1 31 39 4 44 35 1 39 31 4 35 8 1 31 39 4 8 15 6 25 26 2 19 33 1 39 31 2 33 26"
"Ng8 Pb2b4 Pg7g5 Pg2g3 Bf8g7 Pf2f4 Pd7d5 Ng1f3 Nb8c6 Ph2h3 Pe7e5 Pa2a3 Pe5f4 Pe2e3 Pf4e3 Pe3e4 Pd5e4 Nf3g1 Qd8d1 Ke1d1 Ng8f6 Bf1e2 Nf6g4 Kd1e2 Pe4f3 Be2f3 Bc8f5 Ng1f3 Ng4h2 Rh1g1 Nh2f3 Rg1g2 Pg7g6 Nf3h2 Nc6e5 Nh2f3 Ne5g4 Nf3e5 Ng4e5 Nb1c3 Pf7f5 Pd2d3 Ne5g6 Nc3e2 Pf5f4 Ne2g3 Bf5e4 Ng3e4 Be4f5 Ne4f2 Bf5e4 Nf2e4 Bg7e5 Bf3e4 Be5d4 Pc2c3 Bd4c3 Pb2c3 Bd5c6 Pc3d4 Pc7c5 Pd4c5 Pb7b6 Pa3a4 Pb6b5 Pa4b5 Pa7a6 Bc1e3 Bc6b5 Ke2f3 Pa6b5 Pa4b5 Bb5c6 Kf3g3 Bc6b5 Kg3f3 Bd4b6 Kf3e3 Bb6a7 Rg2c2","0","syntax","Ng8","75 5 62 75 6 16 18 6 61 59 6 56 57 4 54 61 6 48 50 6 37 35 5 55 49 5 22 28 6 64 65 6 45 43 6 8 9 6 43 50 6 40 41 6 50 41 6 41 42 6 35 42 5 49 55 2 38 31 1 39 31 5 62 52 4 47 40 5 52 58 1 31 40 6 42 49 4 40 49 4 30 51 5 55 49 5 58 64 3 63 55 5 64 49 3 55 56 6 61 60 5 49 64 5 28 43 5 64 49 5 43 58 5 49 43 5 58 43 5 15 25 6 53 51 6 32 33 5 43 60 5 25 40 6 51 50 5 40 57 4 51 42 5 57 42 4 42 51 5 42 48 4 51 42 5 48 42 4 61 43 4 49 42 4 43 34 6 24 25 4 34 25 6 16 25 4 35 28 6 25 34 6 29 27 6 34 27 6 21 20 6 9 10 6 20 19 6 10 19 6 13 12 4 23 41 4 28 19 1 40 49 6 12 19 6 10 19 4 19 28 1 49 57 4 28 19 1 57 49 4 34 20 1 49 41 4 20 13 3 56 24"
"P K K K K K K P 1/2-1/2 K Ng1 K Pe7 Pe2 K Nb1a1 K Pg7 Kh6h5 Kc4b3 Ke8 Ke8 Ke1 Ke8e8 Ph2h4 Pe7e8 Pd2d4 K Qd1 Pe2e3 Ke8 K Ng1h1 Ng8h8 Ke1e2 Ke8e8 Ke2e3 Ng8f6 Pd2e1 Pg7g6 Pf2f3 Pd7d6 Ke1f2 Pa7a5 Ke1f2 Pf7f6 Kf2g3 Pf6f5 Ke1f2 Bf8g7 Rh1h2 Nb8d7 Pa2b1 Ra8b8 Kf2e3 Pe7e6 Pf3f4 Nb8d7 Pg2g4 Pc7c6 Pc2c4 Nd7f8 Ph3h4 Nf8g7 Nb1d2 Ng8f6g4e5e6 Ph7h6 Ph4h5 Pg6g5 Pf4g5 Ke8f7 Pg5f6 Ph6g5 Pf6g7 Ke8f7 Bf1d3 Ng8f6 Bd3c4 Bg7f8 Nd2f3 Bf8h6 Bc4b5 Ke8f8 Nf3h5 Kg6h6 Bb5a6 Kh6g7 Nf3h5 Kg7h8 Ba6c8 Ne7g8 Bc1h6","0","syntax","P","75 6 1 1 1 1 1 1 6 73 1 5 55 1 6 45 6 40 1 5 15 7 1 6 61 1 68 67 1 26 17 1 46 1 46 1 39 1 46 46 6 64 66 6 45 46 6 32 34 1 2 31 6 40 41 1 46 1 5 55 63 5 62 70 1 39 40 1 46 46 1 40 41 5 62 52 6 32 39 6 61 60 6 48 49 6 37 36 1 39 48 6 13 11 1 39 48 6 53 52 1 48 57 6 52 51 1 39 48 4 54 61 3 63 64 5 22 37 6 8 15 3 14 22 1 48 41 6 45 44 6 49 50 5 22 37 6 56 58 6 29 28 6 24 26 5 37 54 6 65 66 5 54 61 5 15 32 5 62 52 58 43 44 6 69 68 6 66 67 6 60 59 6 50 59 1 46 53 6 59 52 6 68 59 6 52 61 1 46 53 4 47 33 5 62 52 4 33 26 4 61 54 5 32 49 4 54 68 4 26 19 1 46 54 5 49 67 1 60 68 4 19 12 1 68 61 5 49 67 1 61 70 4 12 30 5 45 62 4 23 68"
"Pg2f3 Pg7g5 Pe2e3 Ng8f6 Pd2d3 Pe7e5 Ng1f3 Pc7c5 Ke1d2 Pd7d5 Nb1c3 Pd5d4 Nc3e4 Bf8g7 Kd2e1 Pd4e3 Ne4g3 Ke8g8 Bc1d2 Qd8b6 Ke1c1 Bc8e6 Bd2c3 Qb6 Rd1f1d1 Kg8h8 Bc3e1 Pb7b6 Nf3g5 Kh8g8 Ng3f5 Ra8c8 Bc2f5 Kg8h8 Nf5h6 Rf8e8 Kc1b1 Kh8g8 Pd3d4 Pc5c4 Pg2g4 Kg8f8 Pe2e4 Pc4c3 Pb2c3 Rc8c3 Bb4c3 Rc3c2 Rd1d2 Rc2c3 Rd2c3 Kf8f7 Rc3c6 Rc2c3 Rc6c4 Be6c4 Rc6b4 Rc3d3 Rb5b4 Nb8c6 Rb4c4 Nc6d4 Rc4c7 Nd4c2 Rc7f7 Nc2a1 Rb4b7 Na1c2 Rb7h7 Nd4b3 Rh7b7 Nb3d2 Rb7e7 Kf7f8 Re7e6 Pe5e4 Pf2f3 Nc2c1 Kb1c1 Kf8e8","0","pseudolegal","Pg2f3","75 6 56 49 6 61 59 6 40 41 5 62 52 6 32 33 6 45 43 5 55 49 6 29 27 1 39 32 6 37 35 5 15 25 6 35 34 5 25 42 4 54 61 1 32 39 6 34 41 5 42 57 1 46 62 4 23 32 2 38 20 1 39 23 4 30 44 4 32 25 2 20 3 31 47 31 1 62 70 4 25 39 6 21 20 5 49 59 1 70 62 5 57 51 3 14 30 4 24 51 1 62 70 5 51 68 3 54 46 1 23 15 1 70 62 6 33 34 6 27 26 6 56 58 1 62 54 6 40 42 6 26 25 6 16 25 3 30 25 4 18 25 3 25 24 3 31 32 3 24 25 3 32 25 1 54 53 3 25 28 3 24 25 3 28 26 4 44 26 3 28 18 3 25 33 3 19 18 5 22 28 3 18 26 5 28 34 3 26 29 5 34 24 3 29 53 5 24 7 3 18 21 5 7 24 3 21 69 5 34 17 3 69 21 5 17 32 3 21 45 1 53 54 3 45 44 6 43 42 6 48 49 5 24 23 1 15 23 1 54 46"
"P Pa7 Pa7a5 Pb2b3 Ke8f3 Ph2h4 Ke8e4 Pg2g4 Bf1g2 Ng1f3 Pe7e6 Nb1c3 Bf8b4 Bc1b2 Bb4e7 Pd2d4 Ng8f6 Pd4e5 Nb8c6 Pf4e5 Pd7d5 Nc3d5 Nc6e5 Bb2e5 Pc7c5 Be5f6 Nf6e4 Pe2e4 Ne4d6 Bf6e7 Qd8e7 Be7b4 Qe7b4 Bb4d2 Qb4f4 Ra1c1 Rh8d8 Bd2a5 Bc8d7 Rh1g1 Ra8d8 Rg1g7 Ke8e7 Rg7f7 Ke7d6 Rc1c5 Kd6c5 Rc5c7 Rd8d5 Rc7a7 Rd5d3 Ra7a2 Rd3a3 Ra2a3 Ra3b3 Pc2b3 Rb3b4 Ra3e3 Rb4b3 Re3b3 Rb3b4 Rb3b7 Rb4b3 Ke1e2 Rb3c3 Rb7e7 Rc3h3 Pf2f4 Ph7h6 Re7e8 Kc5c4 Re8e7 Kc4c3 Re8c8 Kc3c2 Rc8h8 Kc2d3 Rh8h3 Kd3e4 Rh3h4 Pf7f6","0","syntax","P","75 6 6 13 6 13 11 6 16 17 1 46 49 6 64 66 1 46 42 6 56 58 4 47 56 5 55 49 6 45 44 5 15 25 4 54 18 4 23 16 4 18 45 6 32 34 5 62 52 6 34 43 5 22 28 6 50 43 6 37 35 5 25 35 5 28 43 4 16 43 6 29 27 4 43 52 5 52 42 6 40 42 5 42 36 4 52 45 2 38 45 4 45 18 2 45 18 4 18 32 2 18 50 3 7 23 3 70 38 4 32 11 4 30 37 3 63 55 3 14 38 3 55 61 1 46 45 3 61 53 1 45 36 3 23 27 1 36 27 3 27 29 3 38 35 3 29 13 3 35 33 3 13 8 3 33 9 3 8 9 3 9 17 6 24 17 3 17 18 3 9 41 3 18 17 3 41 17 3 17 18 3 17 21 3 18 17 1 39 40 3 17 25 3 21 45 3 25 65 6 48 50 6 69 68 3 45 46 1 27 26 3 46 45 1 26 25 3 46 30 1 25 24 3 30 70 1 24 33 3 70 65 1 33 42 3 65 66 6 53 52"
"Pf2f4 Ph7h5 Pe2e4 Qd8h4 Qd1e2 Qh4e4 Ke1e2 Qe4e2 Qe2e4 Qe2e1 Ke2e3 Pf7f6 Pg2g4 Pg7g5 Pg4g5 Pg5g4 Ph3h4 Pb7b6 Ph4h5 Bc8b7 Ph5h6 Bf8h6 Pd2d4 Bb7e4 Bf1b5 Pa7a6 Bb5c4 Pa6b5 Rh1h3 Nb8a6 Ng1h3 Ra8b8 Nh3f4 Rb8b1 Nf4d5 Rb1c1 Nd5e7 Ke8f7 Rh3h1 Rc1d1 Rh1g1 Rd1c1 Ne7g8 Rc1c2 Rg1g6 Rc2d2 Ng8h6 Rd2d6 Nh6f7 Kf7g8 Nf7d8 Rd6d8 Nd8f7 Rd6h6 Nf7h8 Kg8f7 Nh8f7 Rh6h8 Nf7h8 Kf7e8 Nh8f7 Rd8f7 Nf7h6 Ra8a6 Nh6g8 Ra6a8 Ng8h6 Ra8h8 Nh6f7 Nf7h8 Nh6g8 Nh8g6 Nf7e5 Nh8g8 Ne5g6 Ng6f8 Ng6e7c6e5d7 Nc6b8 Nd7e5","3","path obstruction","Pf2f4 Ph7h5 Pe2e4 Qd8h4","75 6 48 50 6 69 67 6 40 42 2 38 66 2 31 40 2 66 42 1 39 40 2 42 40 2 40 42 2 40 39 1 40 41 6 53 52 6 56 58 6 61 59 6 58 59 6 59 58 6 65 66 6 21 20 6 66 67 4 30 21 6 67 68 4 54 68 6 32 34 4 21 42 4 47 19 6 13 12 4 19 26 6 12 19 3 63 65 5 22 12 5 55 65 3 14 22 5 65 50 3 22 15 5 50 35 3 15 23 5 35 45 1 46 53 3 65 63 3 23 31 3 63 55 3 31 23 5 45 62 3 23 24 3 55 60 3 24 32 5 62 68 3 32 36 5 68 53 1 53 62 5 53 38 3 36 38 5 38 53 3 36 68 5 53 70 1 62 53 5 70 53 3 68 70 5 53 70 1 53 46 5 70 53 3 38 53 5 53 68 3 14 12 5 68 62 3 12 14 5 62 68 3 14 70 5 68 53 5 53 70 5 68 62 5 70 60 5 53 43 5 70 62 5 43 60 5 60 54 5 60 45 28 43 37 5 28 22 5 37 43"
"P P Pd7d6c5c4 Pa2a4 Pe2e4 Pf7f5 Ng1f3 Nb1c3 Pd2d3 Bc8g4 Pd3d4 Pe7e6 Nf3d4 Pe6d4 Bc1d2 Qd8f6 Qd1d4 Nb8c6 Bd2f4 Nc6d4 Qf4d4 Nd4c6 Pf2f3 Nc6d4 Nc3d5 Ke8c8 Nd5c3 Nd4c2 Ke1d2 Bf8b4 Pb2b4 Bb4c3 Kd2c3 Bc3d4 Bf4c7 Pd7d5 Ra1b1 Bd4f2 Rb1b3 Bf2d4 Rb3b7 Rh8d8 Rb7c7 Kc8d7 Rc7c3 Rd8b8 Rh1f1 Kd7d6 Rf1f2 Bd4e3 Rf2e2 Be3d4 Re2e3 Bd4f2 Re3d3 Ph7h6 Rd3d7 Rb8b7 Rd7c7 Rb7f7 Rc7c6 Rf7d7 Rc6d6 Kd6d5 Rd6d5 Rd7c7 Rd5d4 Rc7c6 Rd4d1 Rc6c2 Rd1d2 Rc2a2 Rd2d3 Ra2a3 Rd3a3 Ra3g3 Ra3e3 Rc2b2 Re3f2 Rb2a2","0","syntax","P","75 6 6 0 75 6 37 36 27 26 6 8 10 6 40 42 6 53 51 5 55 49 5 15 25 6 32 33 4 30 58 6 33 34 6 45 44 5 49 34 6 44 34 4 23 32 2 38 52 2 31 34 5 22 28 4 32 50 5 28 34 2 50 34 5 34 28 6 48 49 5 28 34 5 25 35 1 46 30 5 35 25 5 34 24 1 39 32 4 54 18 6 16 18 4 18 25 1 32 25 4 25 34 4 50 29 6 37 35 3 7 15 4 34 48 3 15 17 4 48 34 3 17 21 3 70 38 3 21 29 1 30 37 3 29 25 3 38 22 3 63 47 1 37 36 3 47 48 4 34 41 3 48 40 4 41 34 3 40 41 4 34 48 3 41 33 6 69 68 3 33 37 3 22 21 3 37 29 3 21 53 3 29 28 3 53 37 3 28 36 1 36 35 3 36 35 3 37 29 3 35 34 3 29 28 3 34 31 3 28 24 3 31 32 3 24 8 3 32 33 3 8 9 3 33 9 3 9 57 3 9 41 3 24 16 3 41 48 3 16 8"
"Pb2b4 Pe7e6 Ph2h4 Pd7d5 Pd2d4 Pf7f6 Pf2f4 Pc7c6 Pe2e3 Pa7a6 Pg2g4 Ph7h6 Pg4g5 Pg7g6 Pg5g6 Ph6g5 Bf1g2 Ph6h5 Ph2h3 Rh8h7 Ng1h3 Rh7h1 Bg2h1 Ng8h6 Nh3g1 Rh1h4 Bc1d2 Nb8d7 Nb1d2 Nd7b6 Nd2f1 Nh6g4 Nf1h2 Ng4h2 Ke1f1 Nh2f1 Rh3h6 Rh8g8 Qd1d3 Nf1h2 Nh2g4 Qd8d7 Rh6h8 Ra8a7 Ng4f2 Ra7a1 Nf2d3 Ra1h1 Nd3f4 Nb6c4 Kf1f2 Rh5h4 Kf2e1 Nc4b2 Ke1d2 Nc4a3 Kd2c3 Rb2h2 Kc3b3 Na3b5 Kb3c4 Rh2h8 Bd2c3 Nb5a7 Bc3b2 Rh8f8 Kc4b5 Rf8d8 Pc2c3 Ke8e7 Pa2a4 Rd8a8 Kb5b4 Pa6a5 Kb4a5 Ra8a5 Ka5b6 Ra5a6 Kb6c7 Pb7c7","14","path obstruction","Pb2b4 Pe7e6 Ph2h4 Pd7d5 Pd2d4 Pf7f6 Pf2f4 Pc7c6 Pe2e3 Pa7a6 Pg2g4 Ph7h6 Pg4g5 Pg7g6 Pg5g6","75 6 16 18 6 45 44 6 64 66 6 37 35 6 32 34 6 53 52 6 48 50 6 29 28 6 40 41 6 13 12 6 56 58 6 69 68 6 58 59 6 61 60 6 59 60 6 68 59 4 47 56 6 68 67 6 64 65 3 70 69 5 55 65 3 69 63 4 56 63 5 62 68 5 65 55 3 63 66 4 23 32 5 22 37 5 15 32 5 37 20 5 32 47 5 68 58 5 47 64 5 58 64 1 39 47 5 64 47 3 65 68 3 70 62 2 31 33 5 47 64 5 64 58 2 38 37 3 68 70 3 14 13 5 58 48 3 13 7 5 48 33 3 7 63 5 33 50 5 20 26 1 47 48 3 67 66 1 48 39 5 26 16 1 39 32 5 26 9 1 32 25 3 16 64 1 25 17 5 9 19 1 17 26 3 64 70 4 32 25 5 19 13 4 25 16 3 70 54 1 26 19 3 54 38 6 24 25 1 46 45 6 8 10 3 38 14 1 19 18 6 12 11 1 18 11 3 14 11 1 11 20 3 11 12 1 20 29 6 21 29"
