"Game String","Moves Until Error","Error Type","First Illegal Move","Predicted Tokens"
"Ph2h3 Pe7e5 Pd2d3 Bf8b4 Bc1d2 Bb4d2 Nb1d2 Nb8c6 Pa2a3 Ng8f6 Pe2e3 Pd7d5 Bf1e2 Ke8g8 Pg2g4 Ph7h6 Ph3h4 Bc8g4 Ph4h5 Bg4e2 Qd1e2 Qd8d6 Pe3e4 Pd5e4 Pd3e4 Qd6e6 Ng1f3 Ra8d8 Rh1g1 Nf6e4 Nd2e4 Qe6e4 Qe2e4 Rd8d7 Ke1e2 Rf8d8 Ra1d1 Rd7d1 Rg1d1 Rd8d1 Ke2d1 Nc6d4 Nf3d4 Pe5d4 Qe4d4 Kg8f8 Qd4d8 Kf8h7 Qd8c7 Pg7g6 Qc7c4 Pg6h5 Qc4d3 Kh7g7 Qd3c3 Kg7f8 Qc3h8 Kf8e7 Qh8h6 Ke7e8 Qh6h5 Ke8e7 Qh5f5 Ke7f6 Qf5a5 Pb7b6 Qa5a7 Kf6f5 Qa7f7 Kf5g4 Qf7f6 Kg4h3 Qf6f3 Kh3h2 Qf3h1 Kh2h1 Kd1d2 Kh1g2 Kd2e2 Kg2h3","31","path obstruction","Ph2h3 Pe7e5 Pd2d3 Bf8b4 Bc1d2 Bb4d2 Nb1d2 Nb8c6 Pa2a3 Ng8f6 Pe2e3 Pd7d5 Bf1e2 Ke8g8 Pg2g4 Ph7h6 Ph3h4 Bc8g4 Ph4h5 Bg4e2 Qd1e2 Qd8d6 Pe3e4 Pd5e4 Pd3e4 Qd6e6 Ng1f3 Ra8d8 Rh1g1 Nf6e4 Nd2e4 Qe6e4","75 6 64 65 6 45 43 6 32 33 4 54 18 4 23 32 4 18 32 5 15 32 5 22 28 6 8 9 5 62 52 6 40 41 6 37 35 4 47 40 1 46 62 6 56 58 6 69 68 6 65 66 4 30 58 6 66 67 4 58 40 2 31 40 2 38 36 6 41 42 6 35 42 6 33 42 2 36 44 5 55 49 3 14 38 3 63 55 5 52 42 5 32 42 2 44 42 2 40 42 3 38 37 1 39 40 3 54 38 3 7 31 3 37 31 3 55 31 3 38 31 1 40 31 5 28 34 5 49 34 6 43 34 2 42 34 1 62 54 2 34 38 1 54 69 2 38 29 6 61 60 2 29 26 6 60 67 2 26 33 1 69 61 2 33 25 1 61 54 2 25 70 1 54 45 2 70 68 1 45 46 2 68 67 1 46 45 2 67 51 1 45 52 2 51 11 6 21 20 2 11 13 1 52 51 2 13 53 1 51 58 2 53 52 1 58 65 2 52 49 1 65 64 2 49 63 1 64 63 1 31 32 1 63 56 1 32 40 1 56 65"
"Pe2e4 Pg7g6 Bf1c4 Pe7e6 Pe4e5 Pc7c5 Pd2d3 Qd8a5 Bc1d2 Qa5b6 Pb2b3 Ph7h6 Pb3b4 Bf8g7 Pb4c5 Qb6c5 Ng1f3 Nb8c6 Nb1a3 Nc6e5 Nf3e5 Bg7e5 Ra1b1 Be5g7 Pc2c3 Ng8f6 Bd2e3 Qc5c3 Be3d2 Qc3c4 Pd3c4 Ke8g8 Na3b5 Nf6e4 Qd1a4 Ne4d2 Rb1d1 Nd2c4 Nb5c7 Nc4b2 Qa4b5 Pd7d5 Nc7a8 Nb2d1 Ke1d1 Pa7a6 Qb5b6 Pd5d4 Qb6b3 Pa6a5 Na8c7 Pa5a4 Qb3b1 Pe6e5 Pg2g3 Pf7f5 Nc7d5 Bc8e6 Nd5e7 Kg8f7 Ne7g6 Pf5f4 Ng6e5 Kf7f6 Ne5g4 Kf6f5 Pg3f4 Ph6h5 Ng4e3 Kf5f4 Ne3g2 Kf4f3 Ng2h4 Kf3f2 Qb1b7 Rf8f3 Qb7f3 Kf2f3 Pa2a3 Pd4d3","27","path obstruction","Pe2e4 Pg7g6 Bf1c4 Pe7e6 Pe4e5 Pc7c5 Pd2d3 Qd8a5 Bc1d2 Qa5b6 Pb2b3 Ph7h6 Pb3b4 Bf8g7 Pb4c5 Qb6c5 Ng1f3 Nb8c6 Nb1a3 Nc6e5 Nf3e5 Bg7e5 Ra1b1 Be5g7 Pc2c3 Ng8f6 Bd2e3 Qc5c3","75 6 40 42 6 61 60 4 47 26 6 45 44 6 42 43 6 29 27 6 32 33 2 38 11 4 23 32 2 11 20 6 16 17 6 69 68 6 17 18 4 54 61 6 18 27 2 20 27 5 55 49 5 22 28 5 15 9 5 28 43 5 49 43 4 61 43 3 7 15 4 43 61 6 24 25 5 62 52 4 32 41 2 27 25 4 41 32 2 25 26 6 33 26 1 46 62 5 9 19 5 52 42 2 31 10 5 42 32 3 15 31 5 32 26 5 19 29 5 26 16 2 10 19 6 37 35 5 29 14 5 16 31 1 39 31 6 13 12 2 19 20 6 35 34 2 20 17 6 12 11 5 14 29 6 11 10 2 17 15 6 44 43 6 56 57 6 53 51 5 29 35 4 30 44 5 35 45 1 62 53 5 45 60 6 51 50 5 60 43 1 53 52 5 43 58 1 52 51 6 57 50 6 68 67 5 58 41 1 51 50 5 41 56 1 50 49 5 56 66 1 49 48 2 15 21 3 54 49 2 21 49 1 48 49 6 8 9 6 34 33"
"Pe2e4 Pc7c6 Qd1f3 Pd7d5 Pd2d4 Pe7e5 Pc2c4 Nb8d7 Nb1c3 Ng8f6 Pc4d5 Pc6d5 Ng1e2 Pd5e4 Nc3e4 Nf6e4 Qf3e4 Nd7f6 Qe4e5 Bf8e7 Bc1g5 Ke8g8 Bg5f6 Be7f6 Qe5g3 Bf6h4 Qg3f3 Bh4f6 Pe2e3 Ph7h6 Pg2g3 Bc8g4 Qf3b7 Qd8a5 Qb7b4 Qa5b4 Pb2b3 Qb4d2 Ke1d2 Bf6g5 Bf1c4 Pa7a5 Rh1c1 Ra8a7 Bc4d5 Ra7c7 Rc1c7 Rf8b8 Ra1c1 Rb8b4 Pf2f4 Bg5f6 Rc1c2 Rb4b5 Pg3g4 Rb5d5 Pe3e4 Rd5d4 Kd2e3 Rd4b4 Ne2c3 Bf6c3 Rc2c3 Pa5a4 Rc7c8 Kg8h7 Pf4f5 Pa4b3 Pa2b3 Rb4b3 Rc3b3 Kh7g8 Rc8b8 Kg8h7 Rb3b1 Pg7g6 Pf5g6 Kh7g6 Rb1a1 Pf7f6","28","pseudolegal","Pe2e4 Pc7c6 Qd1f3 Pd7d5 Pd2d4 Pe7e5 Pc2c4 Nb8d7 Nb1c3 Ng8f6 Pc4d5 Pc6d5 Ng1e2 Pd5e4 Nc3e4 Nf6e4 Qf3e4 Nd7f6 Qe4e5 Bf8e7 Bc1g5 Ke8g8 Bg5f6 Be7f6 Qe5g3 Bf6h4 Qg3f3 Bh4f6 Pe2e3","75 6 40 42 6 29 28 2 31 49 6 37 35 6 32 34 6 45 43 6 24 26 5 22 37 5 15 25 5 62 52 6 26 35 6 28 35 5 55 40 6 35 42 5 25 42 5 52 42 2 49 42 5 37 52 2 42 43 4 54 45 4 23 59 1 46 62 4 59 52 4 45 52 2 43 57 4 52 66 2 57 49 4 66 52 6 40 41 6 69 68 6 56 57 4 30 58 2 49 21 2 38 11 2 21 18 2 11 18 6 16 17 2 18 32 1 39 32 4 52 59 4 47 26 6 13 11 3 63 23 3 14 13 4 26 35 3 13 29 3 23 29 3 54 22 3 7 23 3 22 18 6 48 50 4 59 52 3 23 24 3 18 19 6 57 58 3 19 35 6 41 42 3 35 34 1 32 41 3 34 18 5 40 25 4 52 25 3 24 25 6 11 10 3 29 30 1 62 69 6 50 51 6 10 17 6 8 17 3 18 17 3 25 17 1 69 62 3 30 22 1 62 69 3 17 15 6 61 60 6 51 60 1 69 60 3 15 7 6 53 52"
"Pd2d4 Pg7g6 Pe2e4 Pa7a6 Bf1c4 Pa6a5 Ng1f3 Pa5a4 Pa2a3 Nb8a6 Bc1e3 Pc7c6 Pd4d5 Pc6d5 Pe4d5 Pd7d6 Nb1c3 Na6c5 Be3c5 Pd6c5 Qd1e2 Qd8a5 Nf3e5 Qa5c7 Qe2f3 Qc7e5 Qf3e3 Qe5e3 Pf2e3 Pf7f6 Ke1g1 Pe7e5 Rf1f3 Bc8f5 Ra1e1 Ng8h6 Pe3e4 Bf5g4 Rf3e3 Pf6f5 Pe4f5 Bg4f5 Bc4d3 Bf8d6 Pg2g4 Bf5g4 Re3e4 Bg4f5 Re4e2 Pe5e4 Bd3c4 Nh6g4 Re2e4 Ke8f7 Bc4d3 Bf5e4 Bd3e4 Bd6e5 Pd5d6 Kf7e8 Pd6d7 Ke8e7 Be4b7 Ra8a7 Bb7f3 Ng4f6 Bf3c6 Nf6d7 Bc6d7 Ra7d7 Re1e5 Ke7d6 Re5d5 Kd6c6 Nc3e4 Kc6d5 Ne4f6 Kd5c6 Kg1f2 Rd7d2","80","no error","Pd2d4 Pg7g6 Pe2e4 Pa7a6 Bf1c4 Pa6a5 Ng1f3 Pa5a4 Pa2a3 Nb8a6 Bc1e3 Pc7c6 Pd4d5 Pc6d5 Pe4d5 Pd7d6 Nb1c3 Na6c5 Be3c5 Pd6c5 Qd1e2 Qd8a5 Nf3e5 Qa5c7 Qe2f3 Qc7e5 Qf3e3 Qe5e3 Pf2e3 Pf7f6 Ke1g1 Pe7e5 Rf1f3 Bc8f5 Ra1e1 Ng8h6 Pe3e4 Bf5g4 Rf3e3 Pf6f5 Pe4f5 Bg4f5 Bc4d3 Bf8d6 Pg2g4 Bf5g4 Re3e4 Bg4f5 Re4e2 Pe5e4 Bd3c4 Nh6g4 Re2e4 Ke8f7 Bc4d3 Bf5e4 Bd3e4 Bd6e5 Pd5d6 Kf7e8 Pd6d7 Ke8e7 Be4b7 Ra8a7 Bb7f3 Ng4f6 Bf3c6 Nf6d7 Bc6d7 Ra7d7 Re1e5 Ke7d6 Re5d5 Kd6c6 Nc3e4 Kc6d5 Ne4f6 Kd5c6 Kg1f2 Rd7d2","75 6 32 34 6 61 60 6 40 42 6 13 12 4 47 26 6 12 11 5 55 49 6 11 10 6 8 9 5 22 12 4 23 41 6 29 28 6 34 35 6 28 35 6 42 35 6 37 36 5 15 25 5 12 27 4 41 27 6 36 27 2 31 40 2 38 11 5 49 43 2 11 29 2 40 49 2 29 43 2 49 41 2 43 41 6 48 41 6 53 52 1 39 55 6 45 43 3 47 49 4 30 51 3 7 39 5 62 68 6 41 42 4 51 58 3 49 41 6 52 51 6 42 51 4 58 51 4 26 33 4 54 36 6 56 58 4 51 58 3 41 42 4 58 51 3 42 40 6 43 42 4 33 26 5 68 58 3 40 42 1 46 53 4 26 33 4 51 42 4 33 42 4 36 43 6 35 36 1 53 46 6 36 37 1 46 45 4 42 21 3 14 13 4 21 49 5 58 52 4 49 28 5 52 37 4 28 37 3 13 37 3 39 43 1 45 36 3 43 35 1 36 28 5 25 42 1 28 35 5 42 52 1 35 28 1 55 48 3 37 32"
"Pc2c3 Pd7d6 Qd1a4 Bc8d7 Qa4b4 Pc7c6 Qb4d4 Pc6c5 Qd4d5 Pe7e6 Qd5d4 Pc5c4 Qd4c4 Pd6d5 Qc4b4 Pd5d4 Qb4b7 Bd7c6 Qb7b4 Bc6d7 Qb4d4 Bf8d6 Bf1b5 Nb8c6 Bb5c6 Bd7c6 Pf2f4 Ng8f6 Ng1f3 Bc6f3 Pg2f3 Qd8c7 Pf4f5 Pe6f5 Rh1g1 Pg7g6 Pd2d3 Nf6d5 Rg1g2 Nd5f4 Rg2f2 Qc7c5 Bc1f4 Bd6f4 Rf2g2 Bf4e3 Rg2e2 Be3d4 Pc3d4 Qc5d4 Nb1c3 Qd4h4 Ke1d2 Ke8g8 Re2e3 Rf8e8 Nc3b5 Ra8d8 Nb5a7 Qh4h2 Ra1e1 Re8e3 Re1e3 Qh2h6 Re3e7 Rd8c8 Re7b7 Qh6d2 Kd2c3 Rc8c3 Kc3d4 Rc3d3 Kd4e5 Rd3e3 Ke5d4 Re3f3 Kd4c5 Rf3f4 Kc5b6 Rf4b4","22","path obstruction","Pc2c3 Pd7d6 Qd1a4 Bc8d7 Qa4b4 Pc7c6 Qb4d4 Pc6c5 Qd4d5 Pe7e6 Qd5d4 Pc5c4 Qd4c4 Pd6d5 Qc4b4 Pd5d4 Qb4b7 Bd7c6 Qb7b4 Bc6d7 Qb4d4 Bf8d6 Bf1b5","75 6 24 25 6 37 36 2 31 10 4 30 37 2 10 18 6 29 28 2 18 34 6 28 27 2 34 35 6 45 44 2 35 34 6 27 26 2 34 26 6 36 35 2 26 18 6 35 34 2 18 21 4 37 28 2 21 18 4 28 37 2 18 34 4 54 36 4 47 19 5 22 28 4 19 28 4 37 28 6 48 50 5 62 52 5 55 49 4 28 49 6 56 49 2 38 29 6 50 51 6 44 51 3 63 55 6 61 60 6 32 33 5 52 35 3 55 56 5 35 50 3 56 48 2 29 27 4 23 50 4 36 50 3 48 56 4 50 41 3 56 40 4 41 34 6 25 34 2 27 34 5 15 25 2 34 66 1 39 32 1 46 62 3 40 41 3 54 46 5 25 19 3 14 38 5 19 13 2 66 64 3 7 39 3 46 41 3 39 41 2 64 68 3 41 45 3 38 30 3 45 21 2 68 32 1 32 25 3 30 25 1 25 34 3 25 33 1 34 43 3 33 41 1 43 34 3 41 49 1 34 27 3 49 50 1 27 20 3 50 18"
"Pe2e4 Pe7e5 Pg2g3 Nb8c6 Bf1g2 Ng8f6 Ng1f3 Pg7g6 Ke1g1 Bf8g7 Pd2d3 Pd7d6 Pc2c3 Ke8g8 Bc1g5 Bc8g4 Ph2h3 Bg4f3 Bg2f3 Nc6e7 Nb1d2 Pc7c6 Nd2c4 Pb7b5 Nc4e3 Qd8d7 Pd3d4 Ph7h6 Bg5f6 Bg7f6 Bf3g2 Pb5b4 Ne3c4 Pb4c3 Pb2c3 Pe5d4 Pc3d4 Pc6c5 Pd4d5 Ne7c8 Nc4e3 Qd7e7 Ne3c4 Pa7a5 Pa2a4 Ra8b8 Ra1b1 Rb8b7 Rb1b7 Rf8b8 Rb7b8 Rb8b8 Rf1e1 Bf6c3 Qd1c1 Qe7f8 Re1f1 Bc3g7 Rf1e1 Nc8e7 Nc4e3 Ne7c8 Ne3c4 Nc8a7 Nc4b6 Kg8h7 Nb6c8 Na7c8 Pf2f4 Pf7f5 Pe4e5 Pd6e5 Pf4e5 Bg7e5 Re1e5 Qf8e8 Pd5d6 Nc8d6 Re5e3 Nd6f7","49","path obstruction","Pe2e4 Pe7e5 Pg2g3 Nb8c6 Bf1g2 Ng8f6 Ng1f3 Pg7g6 Ke1g1 Bf8g7 Pd2d3 Pd7d6 Pc2c3 Ke8g8 Bc1g5 Bc8g4 Ph2h3 Bg4f3 Bg2f3 Nc6e7 Nb1d2 Pc7c6 Nd2c4 Pb7b5 Nc4e3 Qd8d7 Pd3d4 Ph7h6 Bg5f6 Bg7f6 Bf3g2 Pb5b4 Ne3c4 Pb4c3 Pb2c3 Pe5d4 Pc3d4 Pc6c5 Pd4d5 Ne7c8 Nc4e3 Qd7e7 Ne3c4 Pa7a5 Pa2a4 Ra8b8 Ra1b1 Rb8b7 Rb1b7 Rf8b8","75 6 40 42 6 45 43 6 56 57 5 22 28 4 47 56 5 62 52 5 55 49 6 61 60 1 39 55 4 54 61 6 32 33 6 37 36 6 24 25 1 46 62 4 23 59 4 30 58 6 64 65 4 58 49 4 56 49 5 28 45 5 15 32 6 29 28 5 32 26 6 21 19 5 26 41 2 38 37 6 33 34 6 69 68 4 59 52 4 61 52 4 49 56 6 19 18 5 41 26 6 18 25 6 16 25 6 43 34 6 25 34 6 28 27 6 34 35 5 45 30 5 26 41 2 37 45 5 41 26 6 13 11 6 8 10 3 14 22 3 7 15 3 22 21 3 15 21 3 54 22 3 21 22 3 22 22 3 47 39 4 52 25 2 31 23 2 45 54 3 39 47 4 25 61 3 47 39 5 30 45 5 26 41 5 45 30 5 41 26 5 30 13 5 26 20 1 62 69 5 20 30 5 13 30 6 48 50 6 53 51 6 42 43 6 36 43 6 50 43 4 61 43 3 39 43 2 54 46 6 35 36 5 30 36 3 43 41 5 36 53"
"Pd2d3 Pc7c6 Pe2e4 Pd7d5 Pf2f3 Pd5e4 Pf3e4 Qd8a5 Bc1d2 Qa5e5 Qd1e2 Pf7f6 Ng1f3 Qe5e6 Bd2b4 Pc6c5 Bb4c3 Pc5c4 Pd3c4 Qe6c4 Qe2c4 Bc8e6 Qc4b5 Pg7g6 Qb5b7 Be6d5 Qb7d5 Nb8d7 Bf1b5 Ra8b8 Bb5c6 Rb8a8 Bc6a8 Nd7b6 Ba8c6 Ke8f7 Bc6d5 Nb6d5 Nb1d2 Bf8h6 Ra1b1 Nd5c3 Pb2c3 Pg6g5 Qd5a8 Pg5g4 Qa8a7 Ng8h6 Qa7a5 Bh6d2 Ke1d2 Pg4g3 Ph2g3 Rh8d8 Kd2e2 Rd8d6 Qa5a7 Kf7g6 Qa7a6 Kg6g5 Qa6a5 Nh6g4 Qa5c7 Rd6e6 Qc7c5 Ng4e5 Pa2a4 Ne5c6 Qc5f5 Kg5h6 Pa4a5 Nc6a5 Pc3c4 Ph7h5 Pc4c5 Kh6g6 Qf5e6 Kg6g5 Qe6f5 Kg5h6","23","pseudolegal","Pd2d3 Pc7c6 Pe2e4 Pd7d5 Pf2f3 Pd5e4 Pf3e4 Qd8a5 Bc1d2 Qa5e5 Qd1e2 Pf7f6 Ng1f3 Qe5e6 Bd2b4 Pc6c5 Bb4c3 Pc5c4 Pd3c4 Qe6c4 Qe2c4 Bc8e6 Qc4b5 Pg7g6","75 6 32 33 6 29 28 6 40 42 6 37 35 6 48 49 6 35 42 6 49 42 2 38 11 4 23 32 2 11 43 2 31 40 6 53 52 5 55 49 2 43 44 4 32 18 6 28 27 4 18 25 6 27 26 6 33 26 2 44 26 2 40 26 4 30 44 2 26 19 6 61 60 2 19 21 4 44 35 2 21 35 5 22 37 4 47 19 3 14 22 4 19 28 3 22 14 4 28 14 5 37 20 4 14 28 1 46 53 4 28 35 5 20 35 5 15 32 4 54 68 3 7 15 5 35 25 6 16 25 6 60 59 2 35 14 6 59 58 2 14 13 5 62 68 2 13 11 4 68 32 1 39 32 6 58 57 6 64 57 3 70 38 1 32 40 3 38 36 2 11 13 1 53 60 2 13 12 1 60 59 2 12 11 5 68 58 2 11 29 3 36 44 2 29 27 5 58 43 6 8 10 5 43 28 2 27 51 1 59 68 6 10 11 5 28 11 6 25 26 6 69 67 6 26 27 1 68 60 2 51 44 1 60 59 2 44 51 1 59 68"
"Pe2e4 Pg7g6 Pd2d4 Ph7h5 Ng1f3 Ph5h4 Ph2h3 Pd7d6 Bc1g5 Pf7f6 Bg5f4 Pg6g5 Bf4d2 Qd8d7 Nb1c3 Pe7e5 Pd4e5 Pf6e5 Bf1c4 Nb8c6 Qd1e2 Ng8f6 Ke1c1 Bf8e7 Rh1f1 Qd7e6 Bc4e6 Bc8e6 Nf3g5 Be6g8 Bd2g5 Rh8h5 Ng5e6 Be7f8 Ne6c7 Ke8d7 Nc7a8 Bf8e7 Na8b6 Pa7b6 Qe2b5 Nc6d4 Qb5b6 Nd4e2 Kc1b1 Rh5e5 Qb6b7 Kd7e6 Qb7b6 Ke6f7 Pf2f4 Re5e6 Nc3d5 Nf6d5 Pe4d5 Kf7g6 Pd5e6 Ne2d4 Pe6e7 Bg8a2 Kb1a2 Nd4c2 Rd1d6 Kg6f5 Rd6f6 Kf5e4 Rf6f5 Nc2e3 Qb6e3 Ke4f5 Qe3d3 Kf5e6 Qd3e4 Ke6d6 Qe4e5 Kd6c6 Qe5d5 Kc6c7 Pb2b4 Ph4h3","30","path obstruction","Pe2e4 Pg7g6 Pd2d4 Ph7h5 Ng1f3 Ph5h4 Ph2h3 Pd7d6 Bc1g5 Pf7f6 Bg5f4 Pg6g5 Bf4d2 Qd8d7 Nb1c3 Pe7e5 Pd4e5 Pf6e5 Bf1c4 Nb8c6 Qd1e2 Ng8f6 Ke1c1 Bf8e7 Rh1f1 Qd7e6 Bc4e6 Bc8e6 Nf3g5 Be6g8 Bd2g5","75 6 40 42 6 61 60 6 32 34 6 69 67 5 55 49 6 67 66 6 64 65 6 37 36 4 23 59 6 53 52 4 59 50 6 60 59 4 50 32 2 38 37 5 15 25 6 45 43 6 34 43 6 52 43 4 47 26 5 22 28 2 31 40 5 62 52 1 39 23 4 54 45 3 63 47 2 37 44 4 26 44 4 30 44 5 49 59 4 44 62 4 32 59 3 70 67 5 59 44 4 45 54 5 44 29 1 46 37 5 29 14 4 54 45 5 14 20 6 13 20 2 40 19 5 28 34 2 19 20 5 34 40 1 23 15 3 67 43 2 20 21 1 37 44 2 21 20 1 44 53 6 48 50 3 43 44 5 25 35 5 52 35 6 42 35 1 53 60 6 35 44 5 40 34 6 44 45 4 62 8 1 15 8 5 34 24 3 31 36 1 60 51 3 36 52 1 51 42 3 52 51 5 24 41 2 20 41 1 42 51 2 41 33 1 51 44 2 33 42 1 44 36 2 42 43 1 36 28 2 43 35 1 28 29 6 16 18 6 66 65"
"Pe2e4 Pb7b5 Pf2f3 Pc7c5 Pb2b3 Pa7a6 Pc2c4 Pb5c4 Pb3c4 Pd7d5 Pc4d5 Pe7e5 Nb1c3 Bc8b7 Bc1b2 Bf8d6 Nc3b1 Bd6b8 Pd2d3 Ng8f6 Pg2g3 Ke8g8 Nb1d2 Nb8d7 Pf3f4 Nd7b6 Bf1g2 Pe5f4 Pg3f4 Nf6d5 Nd2c4 Nb6c4 Pd3c4 Nd5f4 Bg2b7 Nf4d3 Qd1d3 Qd8d3 Pe2d3 Rf8d8 Ra1d1 Rd8d3 Rd1d3 Ra8a7 Rd3d8 Bb8a7 Rd8a8 Ba7b8 Bb7d5 Pf7f6 Ra8b8 Ra7d7 Bb2a3 Rd7c7 Ba3c1 Rc7d7 Rb8b6 Rd7d6 Rb6a6 Rd6d7 Ng1f3 Rd7d6 Rh1f1 Rd6a6 Bd5b7 Ra6a2 Nf3d4 Ra2a4 Pe4e5 Pc5d4 Bb7c8 Pd4d3 Rf1f4 Pf6e5 Bc8f5 Kg8f8 Rf4e4 Ra4e4 Bf5e4 Kf8e7","17","path obstruction","Pe2e4 Pb7b5 Pf2f3 Pc7c5 Pb2b3 Pa7a6 Pc2c4 Pb5c4 Pb3c4 Pd7d5 Pc4d5 Pe7e5 Nb1c3 Bc8b7 Bc1b2 Bf8d6 Nc3b1 Bd6b8","75 6 40 42 6 21 19 6 48 49 6 29 27 6 16 17 6 13 12 6 24 26 6 19 26 6 17 26 6 37 35 6 26 35 6 45 43 5 15 25 4 30 21 4 23 16 4 54 36 5 25 15 4 36 22 6 32 33 5 62 52 6 56 57 1 46 62 5 15 32 5 22 37 6 49 50 5 37 20 4 47 56 6 43 50 6 57 50 5 52 35 5 32 26 5 20 26 6 33 26 5 35 50 4 56 21 5 50 33 2 31 33 2 38 33 6 40 33 3 54 38 3 7 31 3 38 33 3 31 33 3 14 13 3 33 38 4 22 13 3 38 14 4 13 22 4 21 35 6 53 52 3 14 22 3 13 37 4 16 9 3 37 29 4 9 23 3 29 37 3 22 20 3 37 36 3 20 12 3 36 37 5 55 49 3 37 36 3 63 47 3 36 12 4 35 21 3 12 8 5 49 34 3 8 10 6 42 43 6 27 34 4 21 30 6 34 33 3 47 50 6 52 43 4 30 51 1 62 54 3 50 42 3 10 42 4 51 42 1 54 45"
"Pe2e3 Pe7e5 Bf1e2 Ph7h6 Ph2h3 Ng8f6 Pd2d3 Pd7d5 Nb1d2 Pc7c5 Pa2a3 Nb8c6 Pb2b3 Bf8e7 Bc1b2 Ke8g8 Ng1f3 Pd5d4 Pe3e4 Pb7b6 Pg2g4 Qd8c7 Nf3h4 Bc8b7 Nh4f5 Qc7d7 Ph3h4 Rf8e8 Pg4g5 Ph6g5 Ph4g5 Nf6h7 Bb2c1 Be7g5 Pb3b4 Pa7a5 Pb4c5 Pb6c5 Pa3a4 Nc6b4 Bc1a3 Pg7g6 Nf5g3 Bb7c6 Ba3b4 Pc5b4 Qd1c1 Pb4b3 Pc2b3 Bg5d2 Be2f3 Qd7d3 Qc1d2 Qd3d2 Ke1d2 Re8d8 Ra1c1 Bc6a4 Rc1c7 Rd8c8 Rh1a1 Ba4b3 Ra1b1 Ra8b8 Rc7a7 Rb8b7 Ra7a5 Rb7b6 Ng3e2 Rb6b4 Ne2d4 Pe5d4 Ra5a7 Kg8g7 Ra7a8 Bb3e6 Ra8e8 Rb4b8 Re8e7 Be6c4","50","pseudolegal","Pe2e3 Pe7e5 Bf1e2 Ph7h6 Ph2h3 Ng8f6 Pd2d3 Pd7d5 Nb1d2 Pc7c5 Pa2a3 Nb8c6 Pb2b3 Bf8e7 Bc1b2 Ke8g8 Ng1f3 Pd5d4 Pe3e4 Pb7b6 Pg2g4 Qd8c7 Nf3h4 Bc8b7 Nh4f5 Qc7d7 Ph3h4 Rf8e8 Pg4g5 Ph6g5 Ph4g5 Nf6h7 Bb2c1 Be7g5 Pb3b4 Pa7a5 Pb4c5 Pb6c5 Pa3a4 Nc6b4 Bc1a3 Pg7g6 Nf5g3 Bb7c6 Ba3b4 Pc5b4 Qd1c1 Pb4b3 Pc2b3 Bg5d2 Be2f3","75 6 40 41 6 45 43 4 47 40 6 69 68 6 64 65 5 62 52 6 32 33 6 37 35 5 15 32 6 29 27 6 8 9 5 22 28 6 16 17 4 54 45 4 23 16 1 46 62 5 55 49 6 35 34 6 41 42 6 21 20 6 56 58 2 38 29 5 49 66 4 30 21 5 66 51 2 29 37 6 65 66 3 54 46 6 58 59 6 68 59 6 66 59 5 52 69 4 16 23 4 45 59 6 17 18 6 13 11 6 18 27 6 20 27 6 9 10 5 28 18 4 23 9 6 61 60 5 51 57 4 21 28 4 9 18 6 27 18 2 31 23 6 18 17 6 24 17 4 59 32 4 40 49 2 37 33 2 23 32 2 33 32 1 39 32 3 46 38 3 7 23 4 28 10 3 23 29 3 38 30 3 63 7 4 10 17 3 7 15 3 14 22 3 29 13 3 22 21 3 13 11 3 21 20 5 57 40 3 20 18 5 40 34 6 43 34 3 11 13 1 62 61 3 13 14 4 17 44 3 14 46 3 18 22 3 46 45 4 44 26"
