train/global_step,GPT2_V32_350k_4E_xLAN - legal piece moves accuracy,GPT2_V32_350k_4E_xLAN - hard position accuracy,GPT2_V32_350k_4E_xLAN - average correct plies,GPT2_V31_350k_4E_xLANplus - legal piece moves accuracy,GPT2_V31_350k_4E_xLANplus - hard position accuracy,GPT2_V31_350k_4E_xLANplus - average correct plies,GPT2_V30_71k_4E_xLANplus - legal piece moves accuracy,GPT2_V30_71k_4E_xLANplus - hard position accuracy,GPT2_V30_71k_4E_xLANplus - average correct plies,GPT2_V29_19k_4E_xLANplus - legal piece moves accuracy,GPT2_V29_19k_4E_xLANplus - hard position accuracy,GPT2_V29_19k_4E_xLANplus - average correct plies,GPT2_V28_71k_4E_xLAN - legal piece moves accuracy,GPT2_V28_71k_4E_xLAN - hard position accuracy,GPT2_V28_71k_4E_xLAN - average correct plies,GPT2_V27_19k_4E_xLAN - legal piece moves accuracy,GPT2_V27_19k_4E_xLAN - hard position accuracy,GPT2_V27_19k_4E_xLAN - average correct plies
61500,0.801546391752578,0.813432835820896,28.49,0.855670103092784,0.880597014925373,40.86,,,,,,,,,,,,
61600,0.824742268041237,0.82089552238806,26.21,0.855670103092784,0.880597014925373,42.57,,,,,,,,,,,,
61700,0.81958762886598,0.798507462686568,26.81,0.850515463917526,0.873134328358209,42.895,,,,,,,,,,,,
61800,0.814432989690722,0.776119402985075,27.41,0.845360824742268,0.865671641791045,43.22,,,,,,,,,,,,
61900,0.817010309278351,0.783582089552239,29.68,0.845360824742268,0.858208955223881,40.395,,,,,,,,,,,,
62000,0.819587628865979,0.791044776119403,31.95,0.845360824742268,0.850746268656716,37.57,,,,,,,,,,,,
62100,0.806701030927835,0.791044776119403,29.275,0.842783505154639,0.858208955223881,39.34,,,,,,,,,,,,
62200,0.793814432989691,0.791044776119403,26.6,0.84020618556701,0.865671641791045,41.11,,,,,,,,,,,,
62300,0.809278350515464,0.798507462686567,27.89,0.845360824742268,0.858208955223881,42.285,,,,,,,,,,,,
62400,0.824742268041237,0.805970149253731,29.18,0.850515463917526,0.850746268656716,43.46,,,,,,,,,,,,
62500,0.827319587628866,0.791044776119403,30.595,0.858247422680412,0.858208955223881,40.485,,,,,,,,,,,,
62600,0.829896907216495,0.776119402985075,32.01,0.865979381443299,0.865671641791045,37.51,,,,,,,,,,,,
62700,0.824742268041237,0.768656716417911,31.96,0.860824742268042,0.880597014925374,39.425,,,,,,,,,,,,
62800,0.819587628865979,0.761194029850746,31.91,0.855670103092784,0.895522388059702,41.34,,,,,,,,,,,,
62900,0.822164948453608,0.776119402985075,30.155,0.858247422680412,0.888059701492538,40.535,,,,,,,,,,,,
63000,0.824742268041237,0.791044776119403,28.4,0.860824742268041,0.880597014925373,39.73,,,,,,,,,,,,
63100,0.822164948453608,0.791044776119403,30.685,0.860824742268041,0.880597014925373,40.955,,,,,,,,,,,,
63200,0.819587628865979,0.791044776119403,32.97,0.860824742268041,0.880597014925373,42.18,,,,,,,,,,,,
63300,0.817010309278351,0.783582089552239,32.66,0.847938144329897,0.880597014925373,40.16,,,,,,,,,,,,
63400,0.814432989690722,0.776119402985075,32.35,0.835051546391753,0.880597014925373,38.14,,,,,,,,,,,,
63500,0.817010309278351,0.776119402985075,30.69,0.835051546391753,0.888059701492538,40.275,,,,,,,,,,,,
63600,0.819587628865979,0.776119402985075,29.03,0.835051546391753,0.895522388059702,42.41,,,,,,,,,,,,
63700,0.824742268041237,0.791044776119403,29.97,0.84278350515464,0.888059701492538,42.635,,,,,,,,,,,,
63800,0.829896907216495,0.805970149253731,30.91,0.850515463917526,0.880597014925373,42.86,,,,,,,,,,,,
63900,0.835051546391753,0.805970149253731,30.345,0.853092783505155,0.858208955223881,42.575,,,,,,,,,,,,
64000,0.84020618556701,0.805970149253731,29.78,0.855670103092784,0.835820895522388,42.29,,,,,,,,,,,,
64100,0.824742268041237,0.805970149253731,31.08,0.845360824742269,0.858208955223881,41.515,,,,,,,,,,,,
64200,0.809278350515464,0.805970149253731,32.38,0.835051546391753,0.880597014925373,40.74,,,,,,,,,,,,
64300,0.811855670103093,0.805970149253731,32.74,0.847938144329897,0.888059701492538,41.24,,,,,,,,,,,,
64400,0.814432989690722,0.805970149253731,33.1,0.860824742268041,0.895522388059702,41.74,,,,,,,,,,,,
64500,0.814432989690722,0.798507462686567,31.985,0.853092783505155,0.880597014925374,42.98,,,,,,,,,,,,
64600,0.814432989690722,0.791044776119403,30.87,0.845360824742268,0.865671641791045,44.22,,,,,,,,,,,,
64700,0.811855670103093,0.791044776119403,28.865,0.845360824742268,0.858208955223881,43.04,,,,,,,,,,,,
64800,0.809278350515464,0.791044776119403,26.86,0.845360824742268,0.850746268656716,41.86,,,,,,,,,,,,
64900,0.817010309278351,0.783582089552239,27.985,0.842783505154639,0.858208955223881,41.365,,,,,,,,,,,,
65000,0.824742268041237,0.776119402985075,29.11,0.84020618556701,0.865671641791045,40.87,,,,,,,,,,,,
65100,0.81958762886598,0.768656716417911,28.9,0.845360824742268,0.873134328358209,40.695,,,,,,,,,,,,
65200,0.814432989690722,0.761194029850746,28.69,0.850515463917526,0.880597014925373,40.52,,,,,,,,,,,,
65300,0.822164948453608,0.768656716417911,28.05,0.84278350515464,0.873134328358209,39.715,,,,,,,,,,,,
65400,0.829896907216495,0.776119402985075,27.41,0.835051546391753,0.865671641791045,38.91,,,,,,,,,,,,
65500,0.822164948453608,0.768656716417911,28.62,0.840206185567011,0.865671641791045,40.39,,,,,,,,,,,,
65600,0.814432989690722,0.761194029850746,29.83,0.845360824742268,0.865671641791045,41.87,,,,,,,,,,,,
65700,0.817010309278351,0.783582089552239,30.355,0.845360824742268,0.873134328358209,42.23,,,,,,,,,,,,
65800,0.819587628865979,0.805970149253731,30.88,0.845360824742268,0.880597014925373,42.59,,,,,,,,,,,,
65900,0.824742268041237,0.783582089552239,29.89,0.837628865979382,0.880597014925373,42.15,,,,,,,,,,,,
66000,0.829896907216495,0.761194029850746,28.9,0.829896907216495,0.880597014925373,41.71,,,,,,,,,,,,
66100,0.829896907216495,0.761194029850746,29.23,0.837628865979382,0.873134328358209,42.3,,,,,,,,,,,,
66200,0.829896907216495,0.761194029850746,29.56,0.845360824742268,0.865671641791045,42.89,,,,,,,,,,,,
66300,0.81958762886598,0.776119402985075,31.585,0.835051546391753,0.873134328358209,41.44,,,,,,,,,,,,
66400,0.809278350515464,0.791044776119403,33.61,0.824742268041237,0.880597014925373,39.99,,,,,,,,,,,,
66500,0.822164948453609,0.805970149253731,33.7,0.827319587628866,0.865671641791045,40.915,,,,,,,,,,,,
66600,0.835051546391753,0.82089552238806,33.79,0.829896907216495,0.850746268656716,41.84,,,,,,,,,,,,
66700,0.824742268041238,0.805970149253731,33.46,0.835051546391753,0.835820895522388,42.18,,,,,,,,,,,,
66800,0.814432989690722,0.791044776119403,33.13,0.84020618556701,0.82089552238806,42.52,,,,,,,,,,,,
66900,0.811855670103093,0.798507462686567,33.06,0.835051546391753,0.843283582089553,41.685,,,,,,,,,,,,
67000,0.809278350515464,0.805970149253731,32.99,0.829896907216495,0.865671641791045,40.85,,,,,,,,,,,,
67100,0.806701030927835,0.805970149253731,32.435,0.824742268041237,0.880597014925374,42.195,,,,,,,,,,,,
67200,0.804123711340206,0.805970149253731,31.88,0.819587628865979,0.895522388059702,43.54,,,,,,,,,,,,
67300,0.809278350515464,0.82089552238806,33.045,0.824742268041237,0.880597014925374,42.175,,,,,,,,,,,,
67400,0.814432989690722,0.835820895522388,34.21,0.829896907216495,0.865671641791045,40.81,,,,,,,,,,,,
67500,0.81958762886598,0.82089552238806,33.325,0.832474226804124,0.873134328358209,40.27,,,,,,,,,,,,
67600,0.824742268041237,0.805970149253731,32.44,0.835051546391753,0.880597014925373,39.73,,,,,,,,,,,,
67700,0.81958762886598,0.813432835820896,32.825,0.837628865979382,0.888059701492538,41.84,,,,,,,,,,,,
67800,0.814432989690722,0.82089552238806,33.21,0.84020618556701,0.895522388059702,43.95,,,,,,,,,,,,
67900,0.817010309278351,0.813432835820896,34.32,0.84020618556701,0.880597014925374,43.775,,,,,,,,,,,,
68000,0.819587628865979,0.805970149253731,35.43,0.84020618556701,0.865671641791045,43.6,,,,,,,,,,,,
68100,0.814432989690722,0.805970149253731,35.005,0.845360824742268,0.865671641791045,44.23,,,,,,,,,,,,
68200,0.809278350515464,0.805970149253731,34.58,0.850515463917526,0.865671641791045,44.86,,,,,,,,,,,,
68300,0.814432989690722,0.776119402985074,35.005,0.84278350515464,0.865671641791045,43.335,,,,,,,,,,,,
68400,0.819587628865979,0.746268656716418,35.43,0.835051546391753,0.865671641791045,41.81,,,,,,,,,,,,
68500,0.819587628865979,0.761194029850747,34.6,0.837628865979382,0.865671641791045,42.555,,,,,,,,,,,,
68600,0.819587628865979,0.776119402985075,33.77,0.84020618556701,0.865671641791045,43.3,,,,,,,,,,,,
68700,0.822164948453608,0.776119402985075,33.15,0.837628865979382,0.865671641791045,45.095,,,,,,,,,,,,
68800,0.824742268041237,0.776119402985075,32.53,0.835051546391753,0.865671641791045,46.89,,,,,,,,,,,,
68900,0.829896907216495,0.761194029850747,33.775,0.832474226804124,0.850746268656717,43.875,,,,,,,,,,,,
69000,0.835051546391753,0.746268656716418,35.02,0.829896907216495,0.835820895522388,40.86,,,,,,,,,,,,
69075,0.838487972508591,0.761194029850746,34.9,0.833333333333333,0.845771144278607,41.41,,,,,,,,,,,,
69100,0.84192439862543,0.776119402985075,34.78,0.836769759450172,0.855721393034826,41.96,,,,,,,,,,,,
69200,0.845360824742268,0.791044776119403,34.66,0.84020618556701,0.865671641791045,42.51,,,,,,,,,,,,
69300,0.840206185567011,0.798507462686567,35.3,0.835051546391753,0.850746268656717,42.29,,,,,,,,,,,,
69400,0.835051546391753,0.805970149253731,35.94,0.829896907216495,0.835820895522388,42.07,,,,,,,,,,,,
69500,0.835051546391753,0.791044776119403,35.685,0.829896907216495,0.850746268656717,42.0,,,,,,,,,,,,
69600,0.835051546391753,0.776119402985075,35.43,0.829896907216495,0.865671641791045,41.93,,,,,,,,,,,,
69700,0.827319587628866,0.798507462686568,36.335,0.84020618556701,0.850746268656717,43.05,,,,,,,,,,,,
69800,0.819587628865979,0.82089552238806,37.24,0.850515463917526,0.835820895522388,44.17,,,,,,,,,,,,
69900,0.822164948453608,0.798507462686568,36.775,0.845360824742268,0.843283582089552,43.305,,,,,,,,,,,,
70000,0.824742268041237,0.776119402985075,36.31,0.84020618556701,0.850746268656716,42.44,,,,,,,,,,,,
70100,0.829896907216495,0.783582089552239,34.895,0.84020618556701,0.858208955223881,44.665,,,,,,,,,,,,
70200,0.835051546391753,0.791044776119403,33.48,0.84020618556701,0.865671641791045,46.89,,,,,,,,,,,,
70300,0.835051546391753,0.798507462686567,34.3,0.832474226804123,0.850746268656717,44.435,,,,,,,,,,,,
70400,0.835051546391753,0.805970149253731,35.12,0.824742268041237,0.835820895522388,41.98,,,,,,,,,,,,
70500,0.829896907216495,0.791044776119403,34.015,0.832474226804123,0.850746268656717,41.525,,,,,,,,,,,,
70600,0.824742268041237,0.776119402985075,32.91,0.84020618556701,0.865671641791045,41.07,,,,,,,,,,,,
70700,0.832474226804123,0.798507462686568,32.535,0.835051546391753,0.865671641791045,43.34,,,,,,,,,,,,
70800,0.84020618556701,0.82089552238806,32.16,0.829896907216495,0.865671641791045,45.61,,,,,,,,,,,,
70900,0.837628865979382,0.805970149253731,31.3,0.832474226804124,0.858208955223881,43.805,,,,,,,,,,,,
71000,0.835051546391753,0.791044776119403,30.44,0.835051546391753,0.850746268656716,42.0,,,,,,,,,,,,
71100,0.827319587628866,0.791044776119403,31.31,0.835051546391753,0.865671641791045,42.065,,,,,,,,,,,,
71200,0.819587628865979,0.791044776119403,32.18,0.835051546391753,0.880597014925373,42.13,,,,,,,,,,,,
71300,0.822164948453608,0.791044776119403,31.52,0.840206185567011,0.865671641791045,42.14,,,,,,,,,,,,
71400,0.824742268041237,0.791044776119403,30.86,0.845360824742268,0.850746268656716,42.15,,,,,,,,,,,,
71500,0.824742268041237,0.813432835820896,30.59,0.840206185567011,0.858208955223881,42.595,,,,,,,,,,,,
71600,0.824742268041237,0.835820895522388,30.32,0.835051546391753,0.865671641791045,43.04,,,,,,,,,,,,
71700,0.824742268041237,0.835820895522388,31.16,0.837628865979382,0.858208955223881,42.96,,,,,,,,,,,,
71800,0.824742268041237,0.835820895522388,32.0,0.84020618556701,0.850746268656716,42.88,,,,,,,,,,,,
71900,0.824742268041237,0.828358208955224,32.005,0.84020618556701,0.850746268656716,43.375,,,,,,,,,,,,
72000,0.824742268041237,0.82089552238806,32.01,0.84020618556701,0.850746268656716,43.87,,,,,,,,,,,,
72100,0.822164948453608,0.82089552238806,31.43,0.837628865979382,0.850746268656716,42.415,,,,,,,,,,,,
72200,0.819587628865979,0.82089552238806,30.85,0.835051546391753,0.850746268656716,40.96,,,,,,,,,,,,
72300,0.811855670103093,0.828358208955224,31.025,0.845360824742269,0.850746268656716,41.475,,,,,,,,,,,,
72400,0.804123711340206,0.835820895522388,31.2,0.855670103092784,0.850746268656716,41.99,,,,,,,,,,,,
72500,0.817010309278351,0.82089552238806,30.62,0.847938144329897,0.850746268656716,43.525,,,,,,,,,,,,
72600,0.829896907216495,0.805970149253731,30.04,0.84020618556701,0.850746268656716,45.06,,,,,,,,,,,,
72700,0.822164948453608,0.82089552238806,30.21,0.845360824742268,0.858208955223881,44.405,,,,,,,,,,,,
72800,0.814432989690722,0.835820895522388,30.38,0.850515463917526,0.865671641791045,43.75,,,,,,,,,,,,
72900,0.822164948453608,0.835820895522388,33.455,0.845360824742268,0.850746268656717,42.3,,,,,,,,,,,,
73000,0.829896907216495,0.835820895522388,36.53,0.84020618556701,0.835820895522388,40.85,,,,,,,,,,,,
73100,0.824742268041237,0.843283582089552,34.66,0.837628865979382,0.843283582089552,41.75,,,,,,,,,,,,
73200,0.819587628865979,0.850746268656716,32.79,0.835051546391753,0.850746268656716,42.65,,,,,,,,,,,,
73300,0.827319587628866,0.835820895522388,34.21,0.845360824742269,0.850746268656716,43.0,,,,,,,,,,,,
73400,0.835051546391753,0.82089552238806,35.63,0.855670103092784,0.850746268656716,43.35,,,,,,,,,,,,
73500,0.832474226804124,0.82089552238806,33.875,0.845360824742269,0.850746268656716,43.25,,,,,,,,,,,,
73600,0.829896907216495,0.82089552238806,32.12,0.835051546391753,0.850746268656716,43.15,,,,,,,,,,,,
73700,0.829896907216495,0.828358208955224,31.31,0.835051546391753,0.865671641791045,43.84,,,,,,,,,,,,
73800,0.829896907216495,0.835820895522388,30.5,0.835051546391753,0.880597014925373,44.53,,,,,,,,,,,,
73900,0.827319587628866,0.828358208955224,29.36,0.835051546391753,0.880597014925373,43.83,,,,,,,,,,,,
74000,0.824742268041237,0.82089552238806,28.22,0.835051546391753,0.880597014925373,43.13,,,,,,,,,,,,
74100,0.832474226804123,0.835820895522388,30.48,0.845360824742269,0.873134328358209,43.585,,,,,,,,,,,,
74200,0.84020618556701,0.850746268656716,32.74,0.855670103092784,0.865671641791045,44.04,,,,,,,,,,,,
74300,0.835051546391753,0.828358208955224,32.0,0.858247422680412,0.873134328358209,42.51,,,,,,,,,,,,
74400,0.829896907216495,0.805970149253731,31.26,0.860824742268041,0.880597014925373,40.98,,,,,,,,,,,,
74500,0.829896907216495,0.805970149253731,30.535,0.853092783505155,0.865671641791045,41.57,,,,,,,,,,,,
74600,0.829896907216495,0.805970149253731,29.81,0.845360824742268,0.850746268656716,42.16,,,,,,,,,,,,
74700,0.827319587628866,0.813432835820896,31.49,0.840206185567011,0.865671641791045,41.185,,,,,,,,,,,,
74800,0.824742268041237,0.82089552238806,33.17,0.835051546391753,0.880597014925373,40.21,,,,,,,,,,,,
74900,0.822164948453608,0.835820895522388,33.075,0.84278350515464,0.865671641791045,41.355,,,,,,,,,,,,
75000,0.819587628865979,0.850746268656716,32.98,0.850515463917526,0.850746268656716,42.5,,,,,,,,,,,,
75100,0.822164948453608,0.843283582089552,31.105,0.850515463917526,0.850746268656716,41.975,,,,,,,,,,,,
75200,0.824742268041237,0.835820895522388,29.23,0.850515463917526,0.850746268656716,41.45,,,,,,,,,,,,
75300,0.829896907216495,0.828358208955224,31.47,0.847938144329897,0.858208955223881,41.965,,,,,,,,,,,,
75400,0.835051546391753,0.82089552238806,33.71,0.845360824742268,0.865671641791045,42.48,,,,,,,,,,,,
75500,0.835051546391753,0.828358208955224,33.385,0.842783505154639,0.858208955223881,41.82,,,,,,,,,,,,
75600,0.835051546391753,0.835820895522388,33.06,0.84020618556701,0.850746268656716,41.16,,,,,,,,,,,,
75700,0.832474226804124,0.835820895522388,33.855,0.835051546391753,0.850746268656716,43.95,,,,,,,,,,,,
75800,0.829896907216495,0.835820895522388,34.65,0.829896907216495,0.850746268656716,46.74,,,,,,,,,,,,
75900,0.827319587628866,0.835820895522388,33.84,0.837628865979382,0.858208955223881,44.61,,,,,,,,,,,,
76000,0.824742268041237,0.835820895522388,33.03,0.845360824742268,0.865671641791045,42.48,,,,,,,,,,,,
76100,0.827319587628866,0.843283582089552,32.43,0.840206185567011,0.873134328358209,44.375,,,,,,,,,,,,
76200,0.829896907216495,0.850746268656716,31.83,0.835051546391753,0.880597014925373,46.27,,,,,,,,,,,,
76300,0.829896907216495,0.828358208955224,33.225,0.837628865979382,0.865671641791045,45.98,,,,,,,,,,,,
76400,0.829896907216495,0.805970149253731,34.62,0.84020618556701,0.850746268656716,45.69,,,,,,,,,,,,
76500,0.829896907216495,0.828358208955224,34.11,0.84020618556701,0.850746268656716,44.875,,,,,,,,,,,,
76600,0.829896907216495,0.850746268656716,33.6,0.84020618556701,0.850746268656716,44.06,,,,,,,,,,,,
76700,0.827319587628866,0.828358208955224,34.075,0.842783505154639,0.850746268656716,43.45,,,,,,,,,,,,
76800,0.824742268041237,0.805970149253731,34.55,0.845360824742268,0.850746268656716,42.84,,,,,,,,,,,,
76900,0.822164948453608,0.791044776119403,32.515,0.832474226804124,0.858208955223881,44.06,,,,,,,,,,,,
77000,0.819587628865979,0.776119402985075,30.48,0.819587628865979,0.865671641791045,45.28,,,,,,,,,,,,
77100,0.822164948453608,0.761194029850747,31.51,0.822164948453608,0.865671641791045,44.375,,,,,,,,,,,,
77200,0.824742268041237,0.746268656716418,32.54,0.824742268041237,0.865671641791045,43.47,,,,,,,,,,,,
77300,0.827319587628866,0.768656716417911,31.6,0.827319587628866,0.873134328358209,43.87,,,,,,,,,,,,
77400,0.829896907216495,0.791044776119403,30.66,0.829896907216495,0.880597014925373,44.27,,,,,,,,,,,,
77500,0.824742268041237,0.791044776119403,31.17,0.832474226804124,0.880597014925373,44.4,,,,,,,,,,,,
77600,0.819587628865979,0.791044776119403,31.68,0.835051546391753,0.880597014925373,44.53,,,,,,,,,,,,
77700,0.819587628865979,0.783582089552239,31.53,0.829896907216495,0.865671641791045,44.49,,,,,,,,,,,,
77800,0.819587628865979,0.776119402985075,31.38,0.824742268041237,0.850746268656716,44.45,,,,,,,,,,,,
77900,0.819587628865979,0.791044776119403,33.17,0.827319587628866,0.865671641791045,44.61,,,,,,,,,,,,
78000,0.819587628865979,0.805970149253731,34.96,0.829896907216495,0.880597014925373,44.77,,,,,,,,,,,,
78100,0.814432989690722,0.813432835820896,34.955,0.827319587628866,0.865671641791045,43.4,,,,,,,,,,,,
78200,0.809278350515464,0.82089552238806,34.95,0.824742268041237,0.850746268656716,42.03,,,,,,,,,,,,
78300,0.811855670103093,0.843283582089553,34.205,0.832474226804123,0.858208955223881,42.91,,,,,,,,,,,,
78400,0.814432989690722,0.865671641791045,33.46,0.84020618556701,0.865671641791045,43.79,,,,,,,,,,,,
78500,0.809278350515464,0.850746268656717,31.28,0.845360824742268,0.858208955223881,43.5,,,,,,,,,,,,
78600,0.804123711340206,0.835820895522388,29.1,0.850515463917526,0.850746268656716,43.21,,,,,,,,,,,,
78700,0.809278350515464,0.850746268656717,31.085,0.845360824742268,0.873134328358209,42.27,,,,,,,,,,,,
78800,0.814432989690722,0.865671641791045,33.07,0.84020618556701,0.895522388059702,41.33,,,,,,,,,,,,
78900,0.817010309278351,0.850746268656717,33.655,0.84020618556701,0.888059701492538,41.79,,,,,,,,,,,,
79000,0.819587628865979,0.835820895522388,34.24,0.84020618556701,0.880597014925373,42.25,,,,,,,,,,,,
79100,0.822164948453608,0.835820895522388,33.27,0.84020618556701,0.880597014925373,42.625,,,,,,,,,,,,
79200,0.824742268041237,0.835820895522388,32.3,0.84020618556701,0.880597014925373,43.0,,,,,,,,,,,,
79300,0.817010309278351,0.835820895522388,34.28,0.837628865979382,0.888059701492538,43.24,,,,,,,,,,,,
79400,0.809278350515464,0.835820895522388,36.26,0.835051546391753,0.895522388059702,43.48,,,,,,,,,,,,
79500,0.817010309278351,0.850746268656717,34.85,0.835051546391753,0.888059701492538,43.765,,,,,,,,,,,,
79600,0.824742268041237,0.865671641791045,33.44,0.835051546391753,0.880597014925373,44.05,,,,,,,,,,,,
79700,0.822164948453608,0.835820895522388,33.935,0.837628865979382,0.880597014925373,43.805,,,,,,,,,,,,
79800,0.819587628865979,0.805970149253731,34.43,0.84020618556701,0.880597014925373,43.56,,,,,,,,,,,,
79900,0.822164948453608,0.82089552238806,35.505,0.84020618556701,0.873134328358209,44.315,,,,,,,,,,,,
80000,0.824742268041237,0.835820895522388,36.58,0.84020618556701,0.865671641791045,45.07,,,,,,,,,,,,
80100,0.822164948453608,0.828358208955224,35.09,0.84020618556701,0.865671641791045,43.11,,,,,,,,,,,,
80200,0.819587628865979,0.82089552238806,33.6,0.84020618556701,0.865671641791045,41.15,,,,,,,,,,,,
80300,0.824742268041237,0.82089552238806,33.855,0.842783505154639,0.865671641791045,43.545,,,,,,,,,,,,
80400,0.829896907216495,0.82089552238806,34.11,0.845360824742268,0.865671641791045,45.94,,,,,,,,,,,,
80500,0.824742268041237,0.835820895522388,34.46,0.847938144329897,0.865671641791045,43.965,,,,,,,,,,,,
80600,0.819587628865979,0.850746268656716,34.81,0.850515463917526,0.865671641791045,41.99,,,,,,,,,,,,
80700,0.822164948453608,0.843283582089552,35.825,0.850515463917526,0.858208955223881,43.24,,,,,,,,,,,,
80800,0.824742268041237,0.835820895522388,36.84,0.850515463917526,0.850746268656716,44.49,,,,,,,,,,,,
80900,0.824742268041237,0.843283582089552,35.815,0.847938144329897,0.843283582089552,43.635,,,,,,,,,,,,
81000,0.824742268041237,0.850746268656716,34.79,0.845360824742268,0.835820895522388,42.78,,,,,,,,,,,,
81100,0.824742268041237,0.850746268656716,34.055,0.850515463917526,0.843283582089552,44.105,,,,,,,,,,,,
81200,0.824742268041237,0.850746268656716,33.32,0.855670103092784,0.850746268656716,45.43,,,,,,,,,,,,
81300,0.824742268041237,0.843283582089552,34.78,0.853092783505155,0.850746268656716,44.725,,,,,,,,,,,,
81400,0.824742268041237,0.835820895522388,36.24,0.850515463917526,0.850746268656716,44.02,,,,,,,,,,,,
81500,0.827319587628866,0.843283582089552,35.155,0.847938144329897,0.858208955223881,43.7,,,,,,,,,,,,
81600,0.829896907216495,0.850746268656716,34.07,0.845360824742268,0.865671641791045,43.38,,,,,,,,,,,,
81700,0.829896907216495,0.858208955223881,34.815,0.845360824742268,0.858208955223881,43.995,,,,,,,,,,,,
81800,0.829896907216495,0.865671641791045,35.56,0.845360824742268,0.850746268656716,44.61,,,,,,,,,,,,
81900,0.832474226804124,0.850746268656717,34.895,0.845360824742268,0.865671641791045,45.73,,,,,,,,,,,,
82000,0.835051546391753,0.835820895522388,34.23,0.845360824742268,0.880597014925373,46.85,,,,,,,,,,,,
82100,0.827319587628866,0.850746268656717,34.75,0.842783505154639,0.888059701492538,46.265,,,,,,,,,,,,
82200,0.819587628865979,0.865671641791045,35.27,0.84020618556701,0.895522388059702,45.68,,,,,,,,,,,,
82300,0.819587628865979,0.858208955223881,35.97,0.84020618556701,0.888059701492538,44.495,,,,,,,,,,,,
82400,0.819587628865979,0.850746268656716,36.67,0.84020618556701,0.880597014925373,43.31,,,,,,,,,,,,
82500,0.822164948453608,0.858208955223881,35.115,0.84020618556701,0.880597014925373,43.765,,,,,,,,,,,,
82600,0.824742268041237,0.865671641791045,33.56,0.84020618556701,0.880597014925373,44.22,,,,,,,,,,,,
82700,0.827319587628866,0.858208955223881,33.81,0.84020618556701,0.873134328358209,44.63,,,,,,,,,,,,
82800,0.829896907216495,0.850746268656716,34.06,0.84020618556701,0.865671641791045,45.04,,,,,,,,,,,,
82900,0.822164948453608,0.850746268656716,35.605,0.842783505154639,0.865671641791045,44.725,,,,,,,,,,,,
83000,0.814432989690722,0.850746268656716,37.15,0.845360824742268,0.865671641791045,44.41,,,,,,,,,,,,
83100,0.817010309278351,0.858208955223881,36.71,0.845360824742268,0.858208955223881,43.095,,,,,,,,,,,,
83200,0.819587628865979,0.865671641791045,36.27,0.845360824742268,0.850746268656716,41.78,,,,,,,,,,,,
83300,0.819587628865979,0.865671641791045,35.01,0.845360824742268,0.858208955223881,42.165,,,,,,,,,,,,
83400,0.819587628865979,0.865671641791045,33.75,0.845360824742268,0.865671641791045,42.55,,,,,,,,,,,,
83500,0.819587628865979,0.858208955223881,34.23,0.845360824742268,0.858208955223881,44.075,,,,,,,,,,,,
83600,0.819587628865979,0.850746268656716,34.71,0.845360824742268,0.850746268656716,45.6,,,,,,,,,,,,
83700,0.819587628865979,0.850746268656716,34.815,0.845360824742268,0.850746268656716,44.91,,,,,,,,,,,,
83800,0.819587628865979,0.850746268656716,34.92,0.845360824742268,0.850746268656716,44.22,,,,,,,,,,,,
83900,0.819587628865979,0.850746268656716,35.665,0.845360824742268,0.850746268656716,45.005,,,,,,,,,,,,
84000,0.819587628865979,0.850746268656716,36.41,0.845360824742268,0.850746268656716,45.79,,,,,,,,,,,,
84100,0.822164948453608,0.850746268656716,36.59,0.845360824742268,0.850746268656716,45.95,,,,,,,,,,,,
84200,0.824742268041237,0.850746268656716,36.77,0.845360824742268,0.850746268656716,46.11,,,,,,,,,,,,
84300,0.824742268041237,0.843283582089552,35.58,0.845360824742268,0.850746268656716,44.75,,,,,,,,,,,,
84400,0.824742268041237,0.835820895522388,34.39,0.845360824742268,0.850746268656716,43.39,,,,,,,,,,,,
84500,0.824742268041237,0.843283582089552,33.74,0.845360824742268,0.850746268656716,43.455,,,,,,,,,,,,
84600,0.824742268041237,0.850746268656716,33.09,0.845360824742268,0.850746268656716,43.52,,,,,,,,,,,,
84700,0.822164948453608,0.843283582089552,34.92,0.845360824742268,0.850746268656716,44.47,,,,,,,,,,,,
84800,0.819587628865979,0.835820895522388,36.75,0.845360824742268,0.850746268656716,45.42,,,,,,,,,,,,
84900,0.822164948453608,0.835820895522388,36.44,0.845360824742268,0.850746268656716,44.885,,,,,,,,,,,,
85000,0.824742268041237,0.835820895522388,36.13,0.845360824742268,0.850746268656716,44.35,,,,,,,,,,,,
85100,0.827319587628866,0.843283582089552,36.71,0.845360824742268,0.850746268656716,43.61,,,,,,,,,,,,
85200,0.829896907216495,0.850746268656716,37.29,0.845360824742268,0.850746268656716,42.87,,,,,,,,,,,,
85300,0.829896907216495,0.850746268656716,37.415,0.845360824742268,0.850746268656716,43.485,,,,,,,,,,,,
85400,0.829896907216495,0.850746268656716,37.54,0.845360824742268,0.850746268656716,44.1,,,,,,,,,,,,
85500,0.829896907216495,0.850746268656716,36.59,0.845360824742268,0.850746268656716,44.76,,,,,,,,,,,,
85600,0.829896907216495,0.850746268656716,35.64,0.845360824742268,0.850746268656716,45.42,,,,,,,,,,,,
85700,0.829896907216495,0.845771144278607,35.6566666666667,0.855670103092784,0.888059701492537,45.11,,,,,,,,,,,,
85772,0.829896907216495,0.840796019900497,35.6733333333333,0.865979381443299,0.925373134328358,44.8,,,,,,,,,,,,
